Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.601455858989657,-0.22132538132538165
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.760082043897251,-0.8441608880275662
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,2.0381645812408262,-2.503045135699588
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.793275974876075,-0.9762423881816314
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.774086519139891,-1.258476442004979
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.661782727693652,-1.821501030404226
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.87946919252659,-1.7118538366961542
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,4.179606187904998,-0.24896637397002452
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,2.030950883258204,0.42588903474891165
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.546455321384685,-1.5918697467707654
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.6291681612823936,-3.239891071839486
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,3.6786010122541386,0.4691288794850337
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,4.094682633198255,-2.5945076998395424
