Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.6972000000000005,0.5000739599994606
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.4662666666666646,0.5278157357665165
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.923267961646198,0.5000113300850973
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.621600000000001,0.9897761396754065
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,2.99235,0.5284710490877802
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.216328629032258,0.5000666560311234
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.3843600000000005,0.5296112607715361
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.44400000000001,0.5005289998026187
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.531533333333332,0.7277304897666554
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,2.0439,0.5000648024996371
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.123199999999998,0.5083897724780605
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.978999999999997,0.5122078233406292
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.2759,0.5028036731147723
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.3238000000000003,0.5219195516313191
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3987238095238093,0.5167282566823891
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.774399999999996,0.6286653400669866
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,7.055400000000001,0.5000072899999995
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.760400000000001,0.5288001255321013
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,8.5978,0.8380834827295062
